Id,Timestep,Fitness,EvaluationTime
36,2667879,0.42337,2362
27,2667894,0.779727,2565
26,2668022,1.32425,2643
16,2668036,0,2480
38,2668070,1.69622,2594
18,2668095,0.540723,2959
43,2668119,0,2611
15,2668130,1.24756,2565
6,2668169,0,2472
49,2668288,1.03292,1549
22,2668299,1.12994,2655
42,2668354,3.77129,2466
12,2668360,1.66163,2648
24,2668368,1.28205,2652
9,2668402,1.68495,2552
0,2668501,1.05342,2658
37,2668588,0.295483,2369
33,2668620,1.04167,1632
44,2668623,0.15625,2560
13,2668643,1.27784,2739
19,2668649,1.06423,2631
32,2668739,0.733308,2591
41,2668794,0.336449,2675
46,2668932,1.52265,2627
21,2669004,0.41841,2390
28,2669033,0.572738,2619
2,2669054,1.35764,2578
14,2669080,0.741898,2561
1,2669221,0.43256,2543
20,2669294,1.433,2582
40,2669412,0.533511,2999
31,2669432,1.15385,2600
30,2669434,0.727412,2612
47,2669449,3.41977,2661
25,2669490,0.630798,2695
4,2669540,2.39362,2632
45,2669620,0.400133,2999
11,2669737,0.678829,2357
5,2669797,0.158353,2526
35,2669839,2.15136,2603
49,2669889,1.2266,1549
17,2669900,0.209556,2386
23,2669969,2.11946,2595
10,2670057,0.15804,2531
29,2670169,1.12486,2667
39,2670173,0.0755572,2647
34,2670273,1.5873,2394
48,2670330,3.24412,2466
3,2670340,1.07116,2614
8,2670440,0.833995,2518
27,2670493,0.549666,2547
7,2670541,0,2706
36,2670558,0.685192,2627
12,2670655,0.0891663,2243
6,2670715,1.60385,2494
26,2670717,0.45403,2643
16,2670751,0,2663
43,2670782,0.612792,2611
42,2670872,0.689376,2466
22,2670919,0.817757,2568
15,2670945,1.4477,2763
38,2670966,0.668073,2844
37,2670987,0,2347
9,2671032,0,2578
18,2671084,0.851209,2937
0,2671179,0.647372,2626
44,2671235,1.01562,2560
19,2671309,0.53681,2608
33,2671315,0.870223,2643
13,2671329,0.607441,2634
32,2671396,0.230326,2605
24,2671409,0,2989
41,2671510,1.27628,2664
46,2671611,0.799391,2627
21,2671616,0.0390625,2560
28,2671673,0,2588
2,2671770,1.27628,2664
14,2671783,0.867597,2651
40,2671819,0.254777,2355
20,2671929,1.12273,2583
1,2671936,0,2663
45,2672016,0.767918,2344
10,2672016,0.839014,1907
31,2672084,0.538462,2600
47,2672087,0.696056,2586
30,2672098,0.497703,2612
25,2672119,1.24175,2577
4,2672172,1.43411,2580
5,2672310,1.25965,2461
35,2672479,0,2588
7,2672503,0,1910
17,2672540,0,2588
11,2672546,0.435256,2757
39,2672561,0.642123,2336
23,2672616,0,2595
29,2672616,0.709812,2395
49,2672748,2.35126,2807
48,2672968,0,2586
34,2672979,1.54484,2654
33,2672999,0.122549,1632
8,2673010,1.07228,2518
3,2673070,0.634802,2678
27,2673092,1.02081,2547
26,2673171,0.499584,2402
36,2673198,1.97063,2588
12,2673355,0.528701,2648
37,2673386,0,2347
15,2673399,0.874271,2402
16,2673442,0,2639
43,2673445,1.91498,2611
18,2673496,0.29661,2360
6,2673647,1.52778,2880
38,2673676,0.902935,2658
9,2673704,1.79389,2620
0,2673833,1.34512,2602
44,2673844,1.01682,2557
42,2673923,1.90063,2999
19,2673969,0.920245,2608
22,2673970,0.800267,2999
21,2673973,0,2305
13,2673987,1.38143,2606
24,2674057,0.731895,2596
32,2674092,0.453858,2644
46,2674136,0.889608,2473
41,2674226,0.525526,2664
14,2674285,0.367347,2450
2,2674473,0.603546,2651
11,2674505,1.15364,1907
39,2674519,0.157398,1906
28,2674562,0.0352485,2837
20,2674566,1.62476,2585
1,2674573,0.928433,2585
4,2674635,0.829531,2411
10,2674648,0.271318,2580
40,2674650,0.935588,2779
45,2674674,0.920952,2606
33,2674683,0.551471,1632
25,2674743,0.738725,2572
47,2674800,0.225479,2661
30,2674805,1.43126,2655
31,2674936,1.57143,2800
5,2674971,0.919893,2609
23,2675038,1.51899,2370
7,2675181,0,2626
29,2675193,0.712871,2525
35,2675206,0.0373832,2675
17,2675210,0.229183,2618
34,2675382,0.850702,2351
49,2675404,2.80338,2604
3,2675646,0.792393,2524
48,2675671,0,2651
27,2675709,0.584795,2565
15,2675853,1.62365,2402
26,2675866,0.870223,2643
36,2675979,0,2729
8,2676061,1.46716,2999
37,2676096,0,2658
43,2676153,0.376506,2656
16,2676160,0,2666
9,2676318,0.78064,2562
38,2676322,0.616808,2594
12,2676406,1.36712,2999
44,2676456,0,2560
18,2676485,0.476677,2937
6,2676497,1.21515,2798
0,2676524,0.568397,2639
22,2676578,0,2556
21,2676600,0.932039,2575
19,2676629,0.153374,2608
13,2676643,0.921659,2604
46,2676661,0.404367,2473
32,2676702,0.156372,2558
24,2676761,2.18703,2652
47,2676795,0.617602,1943
14,2676923,0,2586
41,2676942,0.262763,2664
42,2676974,1.40047,2999
1,2677017,0.250836,2392
10,2677052,0,2352
45,2677070,0.81058,2344
25,2677165,1.09705,2370
39,2677198,0.647126,2627
20,2677203,0.464217,2585
11,2677211,0.715901,2654
2,2677220,1.15028,2695
28,2677233,0.649103,2619
4,2677348,0.338219,2661
30,2677378,0.634669,2521
33,2677397,0.488355,2662
31,2677408,1.1157,2420
23,2677605,1.11332,2515
5,2677686,0.22531,2663
40,2677701,0.133378,2999
29,2677741,0.360577,2496
7,2677783,0,2550
35,2677830,0,2572
17,2677854,0.192901,2592
34,2678088,1.46948,2654
48,2678111,0.711893,2388
3,2678312,1.22418,2614
27,2678326,0.623782,2565
49,2678455,0.9003,2999
26,2678481,1.44362,2563
37,2678495,0,2347
8,2678687,0.660451,2574
16,2678799,1.43023,2587
36,2678831,0,2800
43,2678861,0,2656
15,2678904,0.6002,2999
38,2678956,1.20062,2582
9,2678965,2.42775,2595
6,2679043,1.00241,2494
44,2679068,0.078125,2560
32,2679092,0.342173,2338
12,2679113,0.677966,2655
22,2679207,1.39697,2577
0,2679209,1.70908,2633
18,2679234,0.222469,2697
19,2679289,0.345092,2608
13,2679301,0,2606
21,2679309,0.0376364,2657
46,2679346,0.569692,2633
24,2679463,1.24528,2650
47,2679508,0.676437,2661
41,2679581,0.270584,2587
14,2679589,0,2614
42,2679632,0.613968,2606
1,2679649,0.0775194,2580
10,2679684,0.193798,2580
45,2679728,0,2606
25,2679789,0.0388802,2572
28,2679904,0.420008,2619
39,2679920,0.0749064,2670
20,2679953,0.370645,2698
2,2679967,1.18738,2695
4,2679980,0.930233,2580
37,2679990,0,1443
23,2680027,1.89873,2370
31,2680060,1.38462,2600
33,2680092,0.45403,2643
30,2680155,0.990826,2725
11,2680190,0.239153,2927
5,2680315,0.310438,2577
35,2680341,0,2459
40,2680342,0,2589
29,2680389,0.308166,2596
34,2680534,0,2394
17,2680573,0.412448,2667
48,2680731,0.661994,2568
7,2680831,0.333778,2996
27,2680925,0.471143,2547
26,2681096,0.897386,2563
49,2681111,1.68971,2604
16,2681199,0.809199,2348
36,2681290,0,2407
3,2681307,0.135916,2943
8,2681313,0.3108,2574
15,2681421,0.446247,2465
6,2681486,1.17106,2391
43,2681569,0.790663,2656
9,2681569,0.744514,2552
30,2681714,0.398142,1507
32,2681735,2.19992,2591
12,2681747,0.154919,2582
38,2681758,0.0363636,2750
22,2681789,1.66008,2530
44,2681886,0.650759,2766
19,2681908,0.272692,2567
0,2681919,2.14447,2658
18,2681954,0.374813,2668
13,2681959,1.80353,2606
46,2682031,0.569692,2633
21,2682056,0.630798,2695
14,2682071,0,2430
10,2682088,0.127551,2352
24,2682111,0.231125,2596
45,2682124,0.0853242,2344
47,2682132,0.427683,2572
11,2682149,1.25852,1907
41,2682172,1.49665,2539
1,2682312,0.268097,2611
37,2682389,0,2347
25,2682401,0,2560
4,2682443,1.78349,2411
31,2682463,0.808167,2351
28,2682575,0,2619
2,2682589,1.75097,2570
20,2682590,0.270793,2585
39,2682620,0.339879,2648
42,2682683,1.06702,2999
33,2682727,0.503291,2583
23,2682966,0.450294,2887
35,2682996,0.153669,2603
29,2683013,0,2572
40,2683016,0.190694,2622
5,2683024,0.225819,2657
34,2683240,0.640543,2654
17,2683280,0.489642,2655
48,2683369,3.75097,2586
49,2683514,0.978307,2351
27,2683524,1.29564,2547
16,2683769,1.66799,2518
26,2683815,0.449944,2667
7,2683879,0.200267,2996
3,2683908,0,2549
15,2684058,0.0386847,2585
47,2684127,1.0808,1943
19,2684200,0.0892857,2240
43,2684263,0.302801,2642
8,2684275,1.34021,2910
36,2684326,1.6756,2984
6,2684336,0.214439,2798
38,2684392,1.00697,2582
22,2684418,0.737291,2577
32,2684431,0.567322,2644
12,2684478,0.70922,2679
44,2684495,1.29057,2557
14,2684573,0.653061,2450
13,2684587,1.20342,2576
9,2684613,0.467914,2992
0,2684629,1.24153,2658
18,2684674,0.674663,2668
21,2684683,0.31068,2575
46,2684685,0.614912,2602
11,2684761,1.09375,2560
41,2684763,0.512013,2539
30,2684765,0.766922,2999
45,2684806,0.874525,2630
24,2684813,1.81132,2650
10,2684819,0.0373274,2679
1,2684931,1.44137,2567
31,2684935,0.247934,2420
4,2685127,0,2632
25,2685130,1.12066,2677
20,2685227,0.889749,2585
28,2685246,0.190913,2619
33,2685278,0.320128,2499
39,2685305,0.645651,2633
42,2685314,1.20202,2579
2,2685336,0.445269,2695
37,2685440,1.10037,2999
23,2685498,1.08871,2480
35,2685636,0.11592,2588
29,2685652,0.773096,2587
40,2685690,0.228833,2622
34,2685899,1.15075,2607
17,2685920,1.00464,2588
48,2686029,1.38037,2608
49,2686062,0,2496
5,2686075,0.3001,2999
27,2686260,0.111773,2684
16,2686408,1.08233,2587
26,2686460,0.848438,2593
7,2686520,1.854,2589
47,2686544,1.09937,2365
3,2686621,0.714017,2661
15,2686702,0.462963,2592
8,2686845,0.238284,2518
19,2686849,0.539084,2597
43,2686888,0.582977,2573
22,2687052,1.00697,2582
36,2687069,0.111483,2691
38,2687101,1.50546,2657
21,2687140,0.24948,2405
32,2687144,1.1274,2661
12,2687178,0.188822,2648
44,2687179,0.569909,2632
6,2687186,3.75268,2798
13,2687215,0.271739,2576
9,2687217,1.72414,2552
30,2687321,0.319489,2504
46,2687339,0,2602
0,2687339,0.752445,2658
18,2687350,0.190549,2624
41,2687371,0.312989,2556
11,2687373,0.820312,2560
31,2687407,0,2420
45,2687438,0.271318,2580
24,2687459,2.58288,2594
10,2687490,0.343643,2619
14,2687576,1.62657,2951
39,2687693,0.47089,2336
4,2687727,0.784929,2548
1,2687764,0.539374,2781
25,2687859,0.448263,2677
28,2687886,1.39104,2588
33,2687960,0.798479,2630
42,2687961,0.192678,2595
2,2688052,2.47748,2664
40,2688107,0.465116,2365
37,2688130,0.492798,2638
23,2688170,0.992366,2620
29,2688246,0.786782,2542
20,2688278,0.666889,2999
35,2688291,0.192086,2603
17,2688380,0.539867,2408
49,2688711,0,2597
5,2688778,0,2651
16,2688808,0,2348
34,2688837,1.76715,2886
27,2688940,0.761035,2628
48,2689080,0,2999
47,2689153,0.782167,2557
15,2689156,0.41632,2402
26,2689162,0.566038,2650
3,2689197,0.515055,2524
7,2689217,0.0756144,2645
28,2689381,1.8711,1443
8,2689415,0.754567,2518
43,2689513,0.932763,2573
19,2689532,0.836184,2631
21,2689582,0.334728,2390
37,2689625,0.623701,1443
6,2689732,3.44828,2494
36,2689757,0.758725,2636
22,2689777,0.374111,2673
32,2689787,0.926283,2591
9,2689866,1.03966,2597
24,2689880,0.717602,2369
44,2689932,0.703443,2701
0,2689937,0.157109,2546
46,2689972,0,2581
11,2689985,0.273438,2560
41,2690010,0.579822,2587
30,2690028,0.188324,2655
45,2690087,0.693107,2597
13,2690148,0,2881
38,2690152,0.800267,2999
10,2690162,0,2620
12,2690229,1.30043,2999
18,2690250,0.280899,2848
14,2690279,1.35798,2651
4,2690363,1.89628,2584
39,2690372,0.989722,2627
42,2690376,0.0423191,2363
1,2690398,0.426026,2582
31,2690435,0.504032,2976
25,2690499,0.618238,2588
33,2690621,0.804906,2609
2,2690665,0.312378,2561
29,2690687,0.376727,2389
23,2690804,0.426026,2582
40,2690938,0.43181,2779
17,2690963,0.750691,2531
35,2691122,0,2779
47,2691148,0.463201,1943
16,2691208,0.0851789,2348
20,2691329,1.10037,2999
5,2691439,0.306631,2609
34,2691442,0.470035,2553
43,2691568,0.1997,2003
49,2691570,0,2807
15,2691610,0.957535,2402
27,2691657,1.46341,2665
26,2691807,0.192827,2593
7,2691914,0,2645
11,2691944,0.681699,1907
8,2692001,0.157853,2534
48,2692088,0.338295,2956
3,2692213,0.337382,2964
21,2692238,0,2604
37,2692254,1.55219,2577
19,2692269,0.633147,2685
28,2692270,1.26895,2837
6,2692274,2.36948,2490
0,2692321,0.385935,2332
31,2692394,0.996329,1907
36,2692444,1.21442,2635
9,2692454,0.473186,2536
32,2692500,0.901917,2661
22,2692555,1.17388,2726
24,2692582,1.35849,2650
14,2692588,2.43686,2257
44,2692651,0.0749906,2667
46,2692657,0,2633
41,2692660,0.808314,2598
30,2692735,0.338983,2655
45,2692736,1.46323,2597
13,2692798,0,2598
10,2692833,1.5273,2619
38,2692861,0.301091,2657
12,2692906,2.4381,2625
4,2692972,1.44701,2557
18,2692983,0.223797,2681
42,2692994,1.4809,2566
1,2693043,0.887003,2593
39,2693071,0.415565,2647
25,2693170,0.878198,2619
2,2693287,0.583658,2570
29,2693296,0,2557
33,2693303,1.25475,2630
23,2693455,0.769527,2599
17,2693551,1.53785,2536
40,2693626,0.30349,2636
37,2693749,0.4158,1443
35,2693751,0.698487,2577
16,2693847,0.115964,2587
47,2693852,1.47059,2652
7,2693873,0,1907
20,2693999,0,2618
34,2694092,2.6174,2598
5,2694100,0.191644,2609
43,2694193,0.932763,2573
49,2694210,0,2588
15,2694227,1.09162,2565
27,2694256,0.706714,2547
26,2694422,0.156067,2563
11,2694566,0.311284,2570
6,2694820,0.882117,2494
31,2694826,0.504202,2380
19,2694863,0.904799,2542
48,2694934,1.71797,2794
3,2694943,0.448096,2678
21,2694985,0,2695
14,2694998,0.805768,2358
0,2695031,0.564334,2658
8,2695052,0.9003,2999
9,2695101,0.0770713,2595
32,2695157,0.230326,2605
28,2695159,0.493479,2837
24,2695259,1.29524,2625
41,2695303,0.231571,2591
22,2695333,0.476889,2726
46,2695336,0.60906,2627
42,2695353,0.303424,2307
45,2695385,1.3092,2597
44,2695404,0.592373,2701
38,2695423,0.557769,2510
1,2695448,0.212495,2353
13,2695456,0,2606
39,2695459,0.385274,2336
36,2695480,1.07239,2984
12,2695524,0.35074,2566
10,2695550,0.225141,2665
4,2695608,0.270898,2584
30,2695644,0,2857
18,2695653,0.0381971,2618
25,2695790,0.623053,2568
33,2695964,0.613262,2609
23,2695987,0.927419,2480
2,2696003,0.112613,2664
17,2696191,0.618238,2588
40,2696299,0.305227,2621
29,2696347,0.533511,2999
35,2696376,0,2573
31,2696378,0.0666667,1500
16,2696417,2.06513,2518
7,2696570,0,2645
28,2696654,0.762301,1443
15,2696681,0,2402
5,2696763,0.191498,2611
37,2696800,0.9003,2999
47,2696872,0.539084,2968
43,2696905,1.54135,2660
27,2696973,0.863039,2665
34,2697030,0,2886
20,2697050,1.03368,2999
49,2697069,0,2807
26,2697137,0.112655,2663
11,2697188,0.544747,2570
6,2697366,1.68404,2494
19,2697543,1.14155,2628
48,2697572,1.12142,2586
3,2697609,0.459067,2614
21,2697612,0.466019,2575
14,2697648,1.23172,2598
0,2697685,0.307456,2602
8,2697771,0.56243,2667
39,2697847,0.299658,2336
32,2697853,0,2644
24,2697898,2.58987,2587
22,2697915,2.17391,2530
38,2697939,0,2464
41,2697941,0.386698,2586
42,2697971,0.779423,2566
44,2698013,1.17325,2557
9,2698032,2.50087,2879
45,2698067,0.646388,2630
1,2698073,1.98212,2573
13,2698078,0.350195,2570
46,2698090,0.148038,2702
36,2698120,1.3524,2588
12,2698222,1.47392,2646
4,2698262,0.57648,2602
23,2698409,0.759494,2370
25,2698462,1.45038,2620
30,2698474,0.215983,2778
10,2698476,0.695894,2874
2,2698625,0.0389105,2570
18,2698642,0.340483,2937
33,2698646,0.456274,2630
17,2698883,0.984848,2640
40,2698973,0.762777,2622
29,2699007,0.0766871,2608
31,2699030,1.11538,2600
7,2699089,0,2467
16,2699099,0.836502,2630
35,2699100,0.149701,2672
5,2699276,1.58472,2461
28,2699282,0.931677,2576
15,2699298,0,2565
47,2699468,0.511006,2544
37,2699535,1.49087,2683
43,2699568,1.03409,2611
27,2699590,0.740741,2565
20,2699684,1.51046,2582
11,2699826,1.31477,2586
6,2699908,0.60241,2490
49,2699928,0,2807
34,2699968,1.83645,2886
21,2700054,0.376569,2390
48,2700167,0.825796,2543
26,2700174,0.737018,2985
19,2700226,0.722159,2631
39,2700235,0,2336
14,2700302,0.653344,2602
3,2700339,0.448096,2678
44,2700401,0.684932,2336
22,2700535,0,2568
38,2700585,0.0385505,2594
41,2700591,0.461894,2598
24,2700611,0,2661
0,2700671,0.511247,2934
9,2700679,0,2595
13,2700705,3.2233,2575
42,2700710,0.632676,2687
1,2700712,0.502513,2587
46,2700744,0.76864,2602
45,2700749,0.798479,2630
36,2700787,0.994264,2615
4,2700798,1.28824,2484
8,2700822,0,2999
32,2700904,0.433478,2999
12,2700920,1.43613,2646
23,2701067,1.07444,2606
10,2701115,0,2587
17,2701129,0.455789,2194
2,2701276,1.23124,2599
18,2701318,0.342988,2624
33,2701328,0.0760456,2630
25,2701413,0.241463,2899
30,2701525,0.100033,2999
40,2701583,0.117279,2558
29,2701672,0.497512,2613
7,2701730,0,2589
16,2701781,0.26616,2630
35,2701785,0,2633
31,2701882,1.07143,2800
47,2701885,0.338266,2365
28,2701910,0.815217,2576
5,2701991,0.488171,2663
20,2702072,0.941781,2336
15,2702143,0,2793
27,2702207,0.896686,2565
37,2702212,0.152381,2625
11,2702237,1.3989,2359
43,2702280,0.93985,2660
6,2702348,0.711893,2388
49,2702584,0,2604
14,2702611,1.15197,2257
21,2702801,0.185529,2695
48,2702858,0.833649,2639
19,2702868,0.0772201,2590
39,2702914,0.342596,2627
34,2702937,1.57696,2917
26,2702992,0.867679,2766
3,2703005,0.153022,2614
44,2703006,1.13592,2553
22,2703216,0.228224,2629
38,2703277,0.568182,2640
24,2703301,0.075815,2638
42,2703304,0.236035,2542
13,2703319,0.702576,2562
9,2703350,1.7564,2619
1,2703351,0.463858,2587
45,2703380,0.232648,2579
36,2703427,0.347759,2588
0,2703439,0.33137,2716
46,2703450,0.075358,2654
4,2703465,0,2615
8,2703517,0,2643
12,2703555,0.464576,2583
41,2703642,0.233411,2999
23,2703743,0.0762195,2624
33,2703749,0.0844238,2369
17,2703794,0.153081,2613
32,2703955,0.366789,2999
18,2703994,0.609756,2624
2,2704023,0.111317,2695
25,2704042,1.04773,2577
29,2704113,0.0418585,2389
10,2704166,0.133378,2999
14,2704222,0.0641437,1559
40,2704257,0.152555,2622
47,2704302,0.338266,2365
30,2704302,0.880734,2725
35,2704456,0,2619
7,2704512,2.74725,2730
28,2704553,1.42802,2591
16,2704567,0.585223,2734
31,2704610,0.635277,2676
5,2704652,0.268302,2609
20,2704747,0.609989,2623
11,2704884,1.11753,2595
27,2704924,1.01313,2665
43,2704945,1.10984,2613
6,2705020,0.19084,2620
15,2705177,0,2982
37,2705211,0.814388,2947
49,2705350,0,2714
19,2705548,0.190259,2628
21,2705549,0.333828,2696
39,2705599,0.113938,2633
44,2705611,1.2926,2553
3,2705678,0.305227,2621
48,2705704,0.71582,2794
26,2705764,0.330882,2720
36,2705765,0.437445,2286
22,2705821,0,2553
34,2705875,0.831601,2886
42,2705922,0.467654,2566
13,2705922,2.07762,2551
24,2705940,0.193274,2587
1,2705970,0.467472,2567
46,2705985,0.322191,2483
38,2705986,1.27964,2657
45,2706062,0.228137,2630
0,2706121,0.456274,2630
23,2706165,1.05485,2370
9,2706281,0.24314,2879
41,2706346,0,2652
17,2706377,0.276571,2531
33,2706410,0.843235,2609
4,2706489,0.336474,2972
8,2706568,0.566856,2999
32,2706598,0.154381,2591
12,2706606,0.533511,2999
40,2706674,0,2365
29,2706689,0,2524
18,2706832,0.215363,2786
14,2706833,0.586166,2559
30,2706834,0.967742,2480
2,2706868,0.608665,2793
7,2706930,1.85968,2366
25,2706993,1.20731,2899
28,2707105,0.04,2500
35,2707111,0,2603
31,2707214,0.705329,2552
10,2707217,0.666889,2999
5,2707281,0.194024,2577
11,2707295,0.423908,2359
47,2707353,1.16706,2999
20,2707419,2.1374,2620
27,2707556,0.891473,2580
6,2707562,1.80723,2490
16,2707590,0.706833,2971
43,2707608,0.76599,2611
49,2707978,1.94099,2576
39,2707987,0.428082,2336
21,2707991,0.292887,2390
15,2707992,0.760043,2763
24,2708064,0.19305,2072
44,2708179,0.874404,2516
37,2708262,0.266756,2999
48,2708342,1.43078,2586
3,2708344,0.535578,2614
36,2708452,0.683112,2635
22,2708502,0,2629
13,2708525,0.548804,2551
42,2708529,0.313112,2555
26,2708582,0.144613,2766
19,2708599,0.3001,2999
1,2708609,0.193274,2587
38,2708632,0.578258,2594
46,2708642,0,2605
45,2708744,0.380228,2630
41,2708788,0.794979,2390
23,2708798,0.464936,2581
2,2708827,0,1907
0,2708831,0.413845,2658
34,2708844,1.64553,2917
9,2708952,1.06911,2619
17,2708987,0.469116,2558
4,2709098,0.0391083,2557
10,2709176,0,1907
32,2709241,0.347356,2591
12,2709252,0,2594
33,2709301,0.66925,2839
18,2709331,0.0817327,2447
40,2709348,0.190694,2622
30,2709366,0.927419,2480
25,2709390,0.554371,2345
29,2709408,0.599925,2667
14,2709487,0.538048,2602
7,2709586,1.38249,2604
8,2709619,0.500167,2999
35,2709740,0.116414,2577
28,2709745,0,2588
31,2709837,0,2571
11,2709933,0,2586
20,2710009,2.08826,2538
22,2710099,0,1545
43,2710121,0.121902,2461
27,2710197,0.38625,2589
16,2710297,0.715631,2655
5,2710332,0.9003,2999
47,2710404,0.800267,2999
6,2710412,0.214439,2798
24,2710587,0.121408,2471
49,2710606,0.621118,2576
15,2710609,0,2565
21,2710668,0.190476,2625
37,2710891,1.591,2577
48,2710980,0,2586
39,2710998,0.236566,2959
3,2711024,0.266362,2628
13,2711092,0.914513,2515
36,2711139,0.948767,2635
42,2711207,0.114242,2626
44,2711230,0.400133,2999
23,2711239,0.167434,2389
28,2711240,0,1443
19,2711282,0.0760167,2631
46,2711296,0,2602
38,2711341,1.39255,2657
2,2711345,0,2466
26,2711351,0.220832,2717
1,2711380,0.62523,2719
45,2711393,0.154024,2597
0,2711411,0.791139,2528
41,2711438,0.153965,2598
9,2711556,1.68495,2552
4,2711561,0,2411
34,2711813,0.274254,2917
10,2711865,0.303375,2637
17,2711992,0.778869,2953
40,2711993,0.462784,2593
18,2711993,0.0383142,2610
30,2711998,0.581395,2580
33,2712000,0.604458,2647
29,2712087,0,2627
14,2712091,0,2552
7,2712226,1.66151,2588
32,2712292,0.333444,2999
12,2712303,0.666889,2999
25,2712393,0.74551,2951
35,2712470,0.112024,2678
31,2712570,0.447594,2681
8,2712581,1.06529,2910
11,2712582,0.808625,2597
20,2712599,0,2538
43,2712784,0,2611
22,2712792,0,2641
27,2712914,0,2665
6,2712958,1.96472,2494
16,2712974,0.914286,2625
5,2713047,0.525723,2663
47,2713108,0.641026,2652
15,2713226,0,2565
24,2713291,1.16893,2652
49,2713301,0.45403,2643
36,2713319,0.892857,2128
21,2713416,0.222552,2696
37,2713423,0.967742,2480
13,2713667,0.753072,2523
39,2713677,0.570994,2627
3,2713690,0,2614
48,2713704,0.973054,2672
42,2713725,1.4193,2466
19,2713852,0.238284,2518
23,2713859,1.09034,2568
44,2713876,0.925212,2594
46,2713963,0,2615
38,2713987,0,2594
1,2713999,0.701208,2567
28,2714021,0,2729
4,2714024,1.28577,2411
45,2714042,0.731613,2597
2,2714061,0.825826,2664
26,2714064,1.50319,2661
0,2714065,0.730208,2602
41,2714135,0.718336,2645
9,2714216,2.22393,2608
14,2714400,0,2257
34,2714456,0.810498,2591
40,2714697,0.0754148,2652
29,2714766,0.875523,2627
30,2714775,1.2844,2725
33,2714891,0.704473,2839
10,2714916,0.933645,2999
18,2714982,0.40858,2937
17,2714997,0.541822,2953
7,2715008,0.915751,2730
32,2715018,0.411369,2674
35,2715145,0,2623
11,2715229,1.31021,2595
12,2715239,1.24827,2884
20,2715271,0.458015,2620
31,2715317,1.00186,2695
25,2715344,1.2763,2899
8,2715397,0,2764
22,2715408,0,2564
43,2715447,0.306396,2611
27,2715553,0.386548,2587
5,2715560,1.01585,2461
6,2715646,0.455235,2636
16,2715681,2.41055,2655
47,2715716,1.64319,2556
42,2715921,0.886194,2144
15,2715946,1.23688,2668
37,2715955,0.806452,2480
36,2715959,0.772798,2588
24,2715995,0.71644,2652
49,2716005,0.942685,2652
39,2716297,0.272586,2568
13,2716323,1.34409,2604
45,2716421,0.515685,2327
3,2716423,0.932488,2681
19,2716446,1.21951,2542
21,2716460,0.367647,2992
23,2716515,0.192012,2604
26,2716516,2.04167,2400
44,2716522,2.00463,2594
48,2716550,0.465283,2794
4,2716560,0.161031,2484
28,2716587,0,2514
46,2716617,0.730208,2602
1,2716624,0,2573
14,2716709,0,2257
0,2716741,0.685976,2624
41,2716774,0.541167,2587
2,2716777,0.225225,2664
9,2716876,0.53681,2608
38,2717038,0,2999
34,2717106,0,2598
40,2717239,0.64257,2490
29,2717360,0.668765,2542
30,2717437,0.766284,2610
7,2717618,2.65833,2558
32,2717744,0.0747943,2674
33,2717782,0.457908,2839
12,2717831,0.905512,2540
11,2717856,0.543689,2575
20,2717861,0.512214,2538
35,2717872,0.224299,2675
25,2717962,0.272798,2566
10,2717967,0.800267,2999
18,2717971,0.102145,2937
22,2717990,0,2530
17,2718002,0.474094,2953
28,2718082,0,1443
43,2718159,0.225564,2660
31,2718169,0.464286,2800
47,2718267,1.40056,2499
27,2718270,0.300188,2665
5,2718296,1.08048,2684
8,2718359,0.0687285,2910
15,2718400,0,2402
16,2718487,0.907771,2754
6,2718496,1.75125,2798
42,2718528,1.13503,2555
36,2718597,0,2586
24,2718634,0,2587
37,2718690,0,2683
49,2718771,0,2714
39,2718898,0.35308,2549
13,2718979,2.53456,2604
48,2719068,2.06813,2466
45,2719078,0.268714,2605
19,2719129,0.494109,2631
44,2719131,0.625733,2557
23,2719140,0.699572,2573
3,2719153,0,2678
41,2719216,1.04603,2390
26,2719229,0.563698,2661
46,2719302,0.835549,2633
0,2719321,0.791139,2528
14,2719382,0,2621
9,2719391,0,2463
1,2719395,0,2719
2,2719493,0,2664
21,2719504,0.701872,2992
4,2719515,0.48226,2903
38,2719747,1.05382,2657
34,2719779,0.801221,2621
40,2719860,0.89529,2569
29,2719971,0.156311,2559
7,2720228,0,2558
18,2720358,0.12848,2335
20,2720361,0.0408497,2448
35,2720392,0.0405186,2468
30,2720402,0.583591,2913
33,2720443,0.34496,2609
11,2720450,0,2542
12,2720529,0,2646
17,2720590,0.788644,2536
25,2720591,0.155219,2577
10,2720661,1.1355,2642
28,2720725,0.385951,2591
32,2720737,0.34002,2941
15,2720854,0.041632,2402
43,2720891,0.186567,2680
5,2720933,0.580271,2585
27,2720942,0.305344,2620
47,2720980,0.300639,2661
22,2721008,0.910317,2966
31,2721021,0.678571,2800
6,2721038,0.200803,2490
37,2721077,0.12848,2335
42,2721135,1.99609,2555
16,2721194,2.0339,2655
24,2721273,0.541167,2587
36,2721350,0,2701
8,2721410,0.366789,2999
49,2721428,0,2605
13,2721476,0.736196,2445
39,2721583,0.113938,2633
48,2721586,0.283861,2466
45,2721629,1.0004,2499
26,2721681,0.708333,2400
14,2721691,0.26584,2257
3,2721729,0.198098,2524
23,2721760,0,2568
44,2721777,0.925212,2594
19,2721809,0,2628
21,2721946,0.292887,2390
46,2721956,0.57648,2602
0,2721975,0.345888,2602
1,2722014,0.155824,2567
